8871.6904	 0.8824
8891.2753	 0.8813
8910.999	 0.8813
8930.584	 0.8801
8950.1691	 0.8789
8969.8927	 0.8789
8989.4777	 0.8778
9009.0627	 0.8766
9028.7863	 0.8766
9048.3713	 0.8754
9067.9563	 0.8742
9087.6799	 0.8742
9107.2649	 0.8731
9362.4245	 0.8625
9382.0095	 0.8613
9401.5945	 0.8601
9421.1795	 0.859
9440.7646	 0.8578
9460.4881	 0.8578
9480.0732	 0.8566
9499.6582	 0.8554
9519.2432	 0.8542
9538.9668	 0.8542
9558.5518	 0.8531
9578.1368	 0.8519
9597.8604	 0.8519
9617.4454	 0.8507
9637.0305	 0.8496
9656.6155	 0.8484
9676.3391	 0.8484
9695.9241	 0.8472
9715.5091	 0.846
9735.0941	 0.8449
9754.8176	 0.8449
9774.4027	 0.8437
9793.9878	 0.8425
9813.7114	 0.8425
9833.2964	 0.8414
9852.8814	 0.8401
9872.4664	 0.839
9892.19	 0.839
9911.775	 0.8378
9931.3601	 0.8367
9950.9451	 0.8355
9970.6686	 0.8355
9990.2537	 0.8343
10009.8387	 0.8331
10029.5623	 0.8331
10049.1473	 0.8319
10068.7323	 0.8308
10088.3174	 0.8296
10108.0409	 0.8296
10127.626	 0.8284
10147.211	 0.8273
10166.9346	 0.8273
10186.5196	 0.826
10206.1046	 0.8249
10225.6896	 0.8237
10245.4132	 0.8237
10264.9982	 0.8226
10284.5833	 0.8214
10304.1683	 0.8202
10323.8919	 0.8202
10343.4769	 0.819
10363.0619	 0.8178
10382.7854	 0.8178
10402.3705	 0.8167
10421.9555	 0.8155
10441.5406	 0.8144
10461.2642	 0.8143
10480.8492	 0.8132
10500.4342	 0.812
10520.0192	 0.8108
10539.7428	 0.8108
10559.4664	 0.8108
10579.19	 0.8108
10579.0514	 0.8096
10578.9127	 0.8085
10598.4979	 0.8073
10618.2215	 0.8073
10637.8065	 0.8061
10657.3915	 0.805
10676.9765	 0.8037
10696.7001	 0.8037
10716.2851	 0.8026
10735.87	 0.8014
10755.4552	 0.8003
10775.1788	 0.8003
10794.7638	 0.7991
10814.3488	 0.7979
10833.9338	 0.7967
10853.6574	 0.7967
10873.2424	 0.7955
10892.8274	 0.7944
10912.4125	 0.7932
10932.136	 0.7932
10951.721	 0.792
10971.3061	 0.7909
10990.8911	 0.7896
11010.4761	 0.7885
11030.1997	 0.7885
11049.7847	 0.7873
11069.3698	 0.7862
11088.9548	 0.785
11108.6784	 0.785
11128.2634	 0.7838
11147.8484	 0.7827
11167.4334	 0.7814
11187.157	 0.7814
11206.7421	 0.7803
11226.3271	 0.7791
11245.9121	 0.778
11265.6357	 0.778
11285.2207	 0.7768
11304.8056	 0.7755
11324.3907	 0.7744
11344.1143	 0.7744
11363.6994	 0.7732
11383.2844	 0.7721
11402.8694	 0.7709
11422.4544	 0.7697
11442.178	 0.7697
11461.763	 0.7686
11481.3479	 0.7673
11500.9331	 0.7662
11520.6566	 0.7662
11540.2417	 0.765
11559.8267	 0.7639
11579.4117	 0.7627
11599.1353	 0.7627
11618.7203	 0.7614
11638.3053	 0.7603
11657.8904	 0.7591
11677.6139	 0.7591
11697.199	 0.758
11716.784	 0.7568
11736.369	 0.7557
11756.0926	 0.7556
11775.6776	 0.7545
11795.2626	 0.7532
11814.8477	 0.7521
11834.4327	 0.751
11854.1562	 0.751
11873.7412	 0.7498
11893.3263	 0.7486
11912.9113	 0.7473
11932.6349	 0.7473
11952.2199	 0.7463
11971.805	 0.745
11991.39	 0.7439
12011.1136	 0.7439
12030.6985	 0.7427
12050.2836	 0.7416
12069.8686	 0.7404
12089.5922	 0.7404
12109.1772	 0.7391
12128.7623	 0.738
12148.3473	 0.7368
12168.0709	 0.7368
12187.6559	 0.7357
12207.2409	 0.7345
12226.8258	 0.7332
12246.5495	 0.7332
12266.1345	 0.7322
12285.7196	 0.7309
12305.3046	 0.7298
12324.8896	 0.7287
12344.6132	 0.7286
12364.1982	 0.7275
12383.7832	 0.7263
12403.3683	 0.725
12423.0918	 0.725
12442.6768	 0.724
12462.2619	 0.7227
12481.8469	 0.7216
12501.5705	 0.7216
12521.1555	 0.7204
12540.7405	 0.7193
12560.3256	 0.7181
12580.0491	 0.7181
12599.6341	 0.7168
12619.2192	 0.7157
12638.8042	 0.7146
12658.5278	 0.7146
12678.1128	 0.7134
12697.6978	 0.7122
12717.2829	 0.7109
12736.8679	 0.7099
12756.5915	 0.7099
12776.1764	 0.7086
12795.7614	 0.7075
12815.3465	 0.7063
12835.0701	 0.7063
12854.6551	 0.7052
12874.2402	 0.704
12893.8252	 0.7027
12913.5488	 0.7027
12933.1338	 0.7016
12952.7187	 0.7005
12972.3038	 0.6993
12992.0274	 0.6993
13011.6124	 0.6981
13031.1975	 0.697
13050.7825	 0.6958
13070.5061	 0.6958
13090.0911	 0.6945
